event_id,timestamp,source_type,src_ip,dst_ip,protocol,url,url_length,url_has_ip,url_has_at_symbol,url_has_redirect,url_class,url_risk_score,file_type,file_size_kb,file_entropy,file_class,malware_risk_score,process_count,failed_logins,packets,bytes_in,bytes_out,network_activity,network_anomaly_score,unusual_login,large_outbound_transfer,attack_detected,possible_data_exfiltration,abnormal_activity,severity,incident_type,threat_tactic,human_approval_required,recommended_action
EVT-000093,2026-01-01 23:00:00,email,10.0.47.200,172.16.246.166,HTTP,https://example-safe.test/update,30,0,0,1,malicious,0.964,none,18349,2.524,benign,0.083,48,2,1083,33302,23210,ddos,0.946,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-000094,2026-01-01 23:15:00,endpoint,10.0.112.235,172.16.169.153,DNS,https://example-safe.test/home,33,0,0,0,phishing,0.906,pdf,48926,2.957,malicious,0.902,109,0,3144,55229,76307,normal,0.028,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-000095,2026-01-01 23:30:00,email,10.0.151.119,172.16.49.60,DNS,https://example-safe.test/download,59,0,0,0,malicious,0.973,exe,49181,7.755,malicious,0.95,63,1,3130,91990,50173,dos,0.975,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-000096,2026-01-01 23:45:00,endpoint,10.0.59.77,172.16.2.65,DNS,https://example-safe.test/download,55,0,0,0,phishing,0.867,zip,15623,3.355,benign,0.026,111,2,2198,77687,43209,brute_force,0.792,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-000097,2026-01-02 00:00:00,network,10.0.126.7,172.16.114.3,DNS,https://example-safe.test/account,83,0,0,0,phishing,0.88,js,9885,3.749,suspicious,0.581,108,1,657,8423,50926,port_scan,0.709,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-000098,2026-01-02 00:15:00,email,10.0.50.104,172.16.93.142,HTTP,https://example-safe.test/account,82,0,0,0,benign,0.05,js,48083,7.36,malicious,0.917,40,1,862,79063,58830,brute_force,0.777,0,0,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-000099,2026-01-02 00:30:00,browser,10.0.66.131,172.16.173.162,TCP,https://example-safe.test/account,22,0,0,0,benign,0.034,js,49353,3.756,benign,0.063,78,3,4218,70956,32789,data_exfiltration,0.933,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-000100,2026-01-02 00:45:00,email,10.0.106.167,172.16.214.164,TCP,https://example-safe.test/download,47,0,0,1,benign,0.034,doc,23178,5.097,benign,0.058,20,2,4905,43186,93024,normal,0.08,0,1,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000101,2026-01-02 01:00:00,network,10.0.215.252,172.16.15.37,HTTPS,https://example-safe.test/account,112,0,0,0,benign,0.02,exe,10358,3.783,malicious,0.976,18,3,2722,24414,56181,infiltration,0.947,0,0,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-000102,2026-01-02 01:15:00,network,10.0.7.196,172.16.138.9,HTTPS,https://example-safe.test/verify,60,0,0,0,phishing,0.876,dll,32003,6.284,suspicious,0.594,74,0,3565,74657,71915,normal,0.0,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-000103,2026-01-02 01:30:00,network,10.0.245.183,172.16.50.163,UDP,https://example-safe.test/account,49,0,0,0,benign,0.078,none,38910,7.829,malicious,0.947,5,3,935,55079,69285,normal,0.081,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-000104,2026-01-02 01:45:00,endpoint,10.0.8.32,172.16.46.106,TCP,https://example-safe.test/verify,84,1,0,0,phishing,0.905,none,42933,2.697,benign,0.016,5,1,3666,36045,91851,normal,0.036,0,1,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-000105,2026-01-02 02:00:00,email,10.0.19.118,172.16.81.47,DNS,https://example-safe.test/login,84,0,0,0,suspicious,0.549,zip,28900,6.807,malicious,0.97,21,1,1881,86507,72197,dos,0.92,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-000106,2026-01-02 02:15:00,browser,10.0.140.57,172.16.18.113,HTTPS,https://example-safe.test/login,59,0,0,0,benign,0.095,pdf,49480,5.424,benign,0.018,74,0,3176,92493,46712,normal,0.03,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000107,2026-01-02 02:30:00,browser,10.0.138.206,172.16.254.153,DNS,https://example-safe.test/download,22,0,0,0,benign,0.049,dll,38442,5.252,benign,0.057,82,3,791,50105,67432,infiltration,0.94,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-000108,2026-01-02 02:45:00,server,10.0.91.236,172.16.163.208,UDP,https://example-safe.test/home,116,0,0,0,malicious,0.951,zip,33367,5.72,suspicious,0.573,41,2,2565,88703,44395,web_attack,0.831,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-000109,2026-01-02 03:00:00,network,10.0.21.148,172.16.51.109,TCP,https://example-safe.test/update,103,0,0,0,benign,0.001,exe,2947,6.931,benign,0.078,58,3,4496,10481,73176,dos,0.866,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-000110,2026-01-02 03:15:00,browser,10.0.121.132,172.16.247.241,HTTP,https://example-safe.test/login,113,0,0,0,benign,0.055,zip,2916,6.248,benign,0.037,104,2,1921,42885,56203,port_scan,0.706,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-000111,2026-01-02 03:30:00,network,10.0.147.29,172.16.89.183,UDP,https://example-safe.test/download,76,0,1,1,benign,0.028,pdf,12338,5.022,benign,0.029,6,2,4276,25532,28690,data_exfiltration,1.0,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-000112,2026-01-02 03:45:00,browser,10.0.71.64,172.16.16.233,HTTP,https://example-safe.test/download,40,0,0,0,benign,0.086,doc,48958,2.174,benign,0.027,82,2,4604,79331,53527,web_attack,0.832,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-000113,2026-01-02 04:00:00,email,10.0.245.225,172.16.88.245,TCP,https://example-safe.test/verify,119,0,0,0,suspicious,0.519,none,3233,4.411,malicious,0.99,4,4,3407,14365,15693,port_scan,0.694,0,0,1,0,0,medium,network_attack,Execution,1,Increase monitoring
EVT-000114,2026-01-02 04:15:00,server,10.0.200.139,172.16.12.99,HTTP,https://example-safe.test/verify,123,0,0,1,malicious,0.992,doc,43348,7.391,benign,0.05,33,3,3243,18739,59919,ddos,0.9,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-000115,2026-01-02 04:30:00,network,10.0.33.25,172.16.59.73,TCP,https://example-safe.test/account,25,0,0,0,phishing,0.885,zip,49984,5.464,benign,0.091,5,0,4526,90982,87450,brute_force,0.841,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-000116,2026-01-02 04:45:00,endpoint,10.0.161.228,172.16.112.165,DNS,https://example-safe.test/update,85,0,0,0,suspicious,0.521,none,744,4.296,benign,0.067,28,2,4679,33141,56275,brute_force,0.832,0,0,1,0,1,high,network_attack,Credential Access,1,Block suspicious indicator for analyst review
EVT-000117,2026-01-02 05:00:00,endpoint,10.0.26.36,172.16.32.185,UDP,https://example-safe.test/login,87,0,0,0,malicious,0.918,none,27221,2.399,benign,0.019,59,0,2879,42785,29612,normal,0.072,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-000118,2026-01-02 05:15:00,browser,10.0.11.30,172.16.211.22,DNS,https://example-safe.test/verify,108,0,1,1,benign,0.059,dll,27107,7.809,suspicious,0.598,72,1,981,72509,24941,port_scan,0.764,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-000119,2026-01-02 05:30:00,email,10.0.57.97,172.16.173.98,TCP,https://example-safe.test/home,126,0,0,0,suspicious,0.527,dll,27358,3.387,benign,0.044,27,0,3706,77178,2071,normal,0.0,0,0,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-000120,2026-01-02 05:45:00,network,10.0.138.221,172.16.83.242,TCP,https://example-safe.test/update,36,0,0,0,phishing,0.831,pdf,37739,5.993,malicious,0.965,94,0,2699,49066,31987,normal,0.055,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-000121,2026-01-02 06:00:00,server,10.0.25.96,172.16.12.210,DNS,https://example-safe.test/download,123,0,0,0,malicious,1.0,dll,40494,5.559,benign,0.074,6,2,3404,92237,82884,ddos,0.946,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-000122,2026-01-02 06:15:00,email,10.0.196.247,172.16.5.26,DNS,https://example-safe.test/update,61,0,0,0,suspicious,0.572,none,31756,2.998,benign,0.032,79,3,4946,94992,78056,data_exfiltration,1.0,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-000123,2026-01-02 06:30:00,browser,10.0.57.123,172.16.116.91,DNS,https://example-safe.test/account,125,0,0,0,benign,0.021,js,7138,3.258,malicious,0.939,56,1,1538,25333,84309,data_exfiltration,1.0,0,1,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-000124,2026-01-02 06:45:00,email,10.0.231.34,172.16.20.189,UDP,https://example-safe.test/verify,110,0,0,0,benign,0.005,exe,34063,7.641,malicious,0.976,117,2,4723,27798,38501,brute_force,0.8,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-000125,2026-01-02 07:00:00,server,10.0.86.205,172.16.136.190,UDP,https://example-safe.test/verify,55,1,0,0,benign,0.08,none,9526,7.979,benign,0.053,72,1,743,30157,30096,dos,0.901,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-000126,2026-01-02 07:15:00,email,10.0.54.51,172.16.182.80,TCP,https://example-safe.test/verify,61,0,0,0,benign,0.016,exe,1376,4.201,malicious,0.945,86,2,239,64713,1887,normal,0.038,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-000127,2026-01-02 07:30:00,network,10.0.228.6,172.16.58.194,HTTPS,https://example-safe.test/update,23,0,0,0,malicious,0.962,zip,13872,5.002,benign,0.0,2,5,1886,9775,49846,ddos,0.927,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-000128,2026-01-02 07:45:00,browser,10.0.187.54,172.16.173.193,DNS,https://example-safe.test/login,20,0,0,0,suspicious,0.561,zip,10638,5.117,malicious,1.0,97,3,1654,41123,28493,normal,0.045,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-000129,2026-01-02 08:00:00,server,10.0.17.154,172.16.5.159,HTTP,https://example-safe.test/update,113,0,1,0,benign,0.037,zip,39149,2.757,suspicious,0.635,106,3,4448,4830,57673,normal,0.061,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-000130,2026-01-02 08:15:00,browser,10.0.88.137,172.16.23.149,HTTP,https://example-safe.test/verify,129,0,0,0,phishing,0.856,dll,7156,7.842,suspicious,0.579,17,2,1658,2987,28657,dos,0.928,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-000131,2026-01-02 08:30:00,network,10.0.2.20,172.16.140.4,HTTP,https://example-safe.test/update,97,0,0,0,benign,0.002,doc,11119,3.834,malicious,0.956,111,5,3955,93781,86122,normal,0.019,0,1,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-000132,2026-01-02 08:45:00,server,10.0.91.6,172.16.37.75,DNS,https://example-safe.test/download,50,0,1,1,benign,0.061,doc,31100,4.634,benign,0.039,5,0,3553,78263,75458,normal,0.028,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000133,2026-01-02 09:00:00,server,10.0.242.219,172.16.234.104,HTTPS,https://example-safe.test/verify,83,0,0,0,benign,0.11,dll,39003,7.288,suspicious,0.615,108,1,3651,69492,14179,web_attack,0.804,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-000134,2026-01-02 09:15:00,browser,10.0.119.246,172.16.117.137,HTTPS,https://example-safe.test/update,124,0,0,0,benign,0.021,zip,48530,6.216,benign,0.033,3,0,4235,94829,38526,normal,0.016,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000135,2026-01-02 09:30:00,email,10.0.216.79,172.16.26.231,UDP,https://example-safe.test/home,75,0,0,0,suspicious,0.525,doc,24361,3.775,benign,0.03,72,4,4699,19212,21411,normal,0.082,0,0,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-000136,2026-01-02 09:45:00,email,10.0.55.48,172.16.27.221,HTTPS,https://example-safe.test/verify,43,0,0,0,benign,0.069,zip,16672,2.381,benign,0.037,10,1,1639,69415,52107,normal,0.0,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000137,2026-01-02 10:00:00,endpoint,10.0.58.225,172.16.238.235,HTTP,https://example-safe.test/account,116,0,0,0,phishing,0.819,exe,5040,2.812,benign,0.017,118,1,1127,80952,9716,normal,0.079,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-000138,2026-01-02 10:15:00,endpoint,10.0.170.202,172.16.190.178,HTTP,https://example-safe.test/account,45,0,0,0,malicious,0.94,doc,24921,4.344,suspicious,0.624,50,1,778,45461,52463,normal,0.0,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-000139,2026-01-02 10:30:00,server,10.0.149.6,172.16.89.82,DNS,https://example-safe.test/home,60,0,0,0,benign,0.055,exe,34379,4.663,suspicious,0.615,90,1,4506,42879,49967,botnet,0.863,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-000140,2026-01-02 10:45:00,browser,10.0.30.151,172.16.246.222,UDP,https://example-safe.test/account,92,0,0,0,suspicious,0.529,dll,44688,4.882,suspicious,0.575,117,1,1935,32129,81419,normal,0.054,0,1,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-000141,2026-01-02 11:00:00,server,10.0.36.110,172.16.200.130,TCP,https://example-safe.test/login,127,0,0,1,suspicious,0.563,dll,39357,2.396,benign,0.048,53,0,4434,26992,98440,botnet,0.874,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-000142,2026-01-02 11:15:00,browser,10.0.121.241,172.16.214.213,UDP,https://example-safe.test/download,105,0,0,0,benign,0.06,doc,45391,2.238,benign,0.024,29,4,783,29914,63008,normal,0.03,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000143,2026-01-02 11:30:00,network,10.0.3.90,172.16.127.103,TCP,https://example-safe.test/download,33,1,0,1,phishing,0.883,js,9251,5.741,malicious,0.963,80,3,3333,39583,99986,port_scan,0.723,0,1,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-000144,2026-01-02 11:45:00,endpoint,10.0.162.30,172.16.154.93,UDP,https://example-safe.test/login,106,0,0,1,benign,0.031,js,35981,2.972,benign,0.0,87,2,2791,68919,39993,ddos,0.936,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-000145,2026-01-02 12:00:00,server,10.0.210.209,172.16.197.46,HTTPS,https://example-safe.test/account,40,0,0,0,benign,0.04,none,40710,5.935,suspicious,0.594,58,1,3342,47901,44870,dos,0.891,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-000146,2026-01-02 12:15:00,network,10.0.237.115,172.16.206.191,UDP,https://example-safe.test/home,76,0,0,0,benign,0.052,pdf,32431,2.901,malicious,0.993,8,0,2028,46602,61063,dos,0.879,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-000147,2026-01-02 12:30:00,email,10.0.170.149,172.16.227.70,DNS,https://example-safe.test/home,120,0,0,0,phishing,0.885,doc,33402,5.294,malicious,0.933,75,6,3565,97889,6715,infiltration,0.923,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-000148,2026-01-02 12:45:00,endpoint,10.0.118.88,172.16.151.145,TCP,https://example-safe.test/download,52,0,0,0,phishing,0.916,dll,21432,3.645,suspicious,0.591,91,0,3458,34640,65291,normal,0.044,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-000149,2026-01-02 13:00:00,browser,10.0.4.177,172.16.88.104,HTTPS,https://example-safe.test/update,106,0,0,0,benign,0.068,dll,48008,3.209,malicious,0.991,117,2,1173,87484,37329,port_scan,0.695,0,0,1,0,0,medium,network_attack,Execution,1,Increase monitoring
EVT-000150,2026-01-02 13:15:00,email,10.0.252.176,172.16.64.157,HTTPS,https://example-safe.test/home,58,0,0,0,benign,0.041,dll,6640,3.325,benign,0.083,75,5,700,83916,99870,infiltration,0.912,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-000151,2026-01-02 13:30:00,email,10.0.217.51,172.16.52.126,UDP,https://example-safe.test/login,120,0,0,1,suspicious,0.564,pdf,41859,4.566,malicious,0.979,102,3,703,61700,15133,normal,0.016,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-000152,2026-01-02 13:45:00,network,10.0.24.46,172.16.94.128,HTTPS,https://example-safe.test/download,126,0,0,1,benign,0.066,pdf,27976,5.242,benign,0.079,52,2,1891,5177,59353,normal,0.057,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000153,2026-01-02 14:00:00,server,10.0.116.27,172.16.24.163,HTTP,https://example-safe.test/verify,114,0,0,0,benign,0.034,none,9962,6.949,benign,0.069,110,0,3165,75351,17730,normal,0.009,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000154,2026-01-02 14:15:00,server,10.0.95.111,172.16.125.175,HTTP,https://example-safe.test/login,39,0,0,0,phishing,0.895,pdf,24772,6.363,benign,0.0,12,0,2032,35110,99719,dos,0.87,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-000155,2026-01-02 14:30:00,network,10.0.179.99,172.16.101.51,HTTP,https://example-safe.test/login,91,0,0,1,suspicious,0.544,dll,35747,3.271,malicious,0.974,48,1,186,43007,78166,normal,0.051,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-000156,2026-01-02 14:45:00,email,10.0.116.20,172.16.2.149,UDP,https://example-safe.test/home,18,0,0,0,benign,0.057,doc,37193,4.608,benign,0.046,62,2,519,96075,62195,normal,0.0,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-000157,2026-01-02 15:00:00,endpoint,10.0.80.252,172.16.168.105,TCP,https://example-safe.test/update,63,0,0,0,phishing,0.905,pdf,15740,2.19,benign,0.014,31,2,3431,56928,41190,port_scan,0.729,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-000158,2026-01-02 15:15:00,email,10.0.95.199,172.16.69.35,UDP,https://example-safe.test/home,119,0,0,0,malicious,0.986,dll,40485,5.421,benign,0.0,28,3,701,9261,6988,dos,0.965,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-000159,2026-01-02 15:30:00,network,10.0.146.136,172.16.172.163,DNS,https://example-safe.test/home,39,0,0,0,benign,0.028,doc,41062,6.224,malicious,0.981,114,4,558,67150,50213,normal,0.051,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-000160,2026-01-02 15:45:00,email,10.0.155.14,172.16.248.83,HTTPS,https://example-safe.test/verify,49,0,0,1,malicious,0.932,js,36589,6.455,malicious,0.957,111,1,1145,29058,30369,normal,0.059,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-000161,2026-01-02 16:00:00,email,10.0.146.65,172.16.208.153,HTTP,https://example-safe.test/login,104,0,0,0,benign,0.094,pdf,23500,2.745,suspicious,0.603,80,0,115,83445,94416,dos,0.874,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-000162,2026-01-02 16:15:00,email,10.0.248.159,172.16.250.80,UDP,https://example-safe.test/account,47,0,0,0,phishing,0.925,pdf,32880,5.0,suspicious,0.616,83,2,4570,61867,27214,data_exfiltration,0.999,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-000163,2026-01-02 16:30:00,email,10.0.20.70,172.16.31.225,UDP,https://example-safe.test/download,104,0,0,0,phishing,0.898,exe,6453,7.297,benign,0.083,18,3,987,41199,53895,dos,0.879,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-000164,2026-01-02 16:45:00,endpoint,10.0.45.1,172.16.209.213,HTTPS,https://example-safe.test/home,60,0,0,0,phishing,0.873,zip,46646,3.112,benign,0.024,47,4,3260,14100,99141,botnet,0.885,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-000165,2026-01-02 17:00:00,browser,10.0.147.39,172.16.180.163,UDP,https://example-safe.test/home,128,0,0,0,benign,0.043,pdf,14486,2.434,malicious,0.951,87,1,431,47665,58711,normal,0.045,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
